id,loan_amnt,int_rate,grade,home_ownership,annual_inc,issue_d,loan_status,purpose,fico_range_low,target,season
78820665,14025,14.46,5,1,39000,16-May,Fully Paid,debt_consolidation,720,1,2
41780420,10000,6.92,7,1,84000,15-Mar,Fully Paid,credit_card,720,1,2
48010745,4750,18.84,3,2,35000,15-May,Fully Paid,credit_card,660,1,2
40540537,7525,19.99,3,1,64440,15-Feb,Charged Off,small_business,660,0,1
72573777,35000,20.75,3,2,125000,16-Feb,Charged Off,home_improvement,685,0,1
66604875,10000,14.48,5,1,65000,15-Dec,Fully Paid,home_improvement,665,1,1
65657258,6000,5.32,7,1,99000,15-Dec,Fully Paid,home_improvement,790,1,1
110976517,19200,14.08,5,1,195000,17-Jun,Fully Paid,debt_consolidation,675,1,3
108785537,6100,13.59,5,3,53000,17-May,Charged Off,debt_consolidation,660,0,2
77408868,15000,5.32,7,1,55000,16-Apr,Fully Paid,credit_card,740,1,2
111104671,32000,7.35,7,3,150000,17-Jun,Fully Paid,debt_consolidation,705,1,3
54443486,25000,6.89,7,2,85000,15-Jul,Fully Paid,credit_card,710,1,3
79143294,12000,7.39,7,3,70000,16-May,Fully Paid,credit_card,785,1,2
72654959,12000,21.18,3,2,31000,16-Mar,Charged Off,debt_consolidation,680,0,2
59199853,17100,9.17,6,1,200000,15-Sep,Fully Paid,home_improvement,765,1,
52056305,12000,15.61,4,1,132000,15-Jun,Fully Paid,debt_consolidation,665,1,3
111326588,30000,16.02,5,1,102000,17-Jun,Fully Paid,debt_consolidation,680,1,3
129699946,5000,10.41,6,2,70000,18-Mar,Fully Paid,credit_card,695,1,2
66572445,4500,12.59,5,2,25000,15-Dec,Fully Paid,debt_consolidation,700,1,1
77961702,8000,6.49,7,1,55000,16-May,Fully Paid,medical,685,1,2
55455068,10000,12.29,5,2,53000,15-Jul,Fully Paid,debt_consolidation,705,1,3
57004478,25000,11.53,6,2,80000,15-Jul,Charged Off,credit_card,680,0,3
58683976,4100,16.55,4,1,51000,15-Aug,Fully Paid,debt_consolidation,705,1,3
62215491,25000,9.99,6,2,99000,15-Oct,Fully Paid,credit_card,675,1,4
74743155,4500,9.75,6,2,69900,16-Mar,Fully Paid,credit_card,685,1,2
51987214,30000,9.17,6,1,82000,15-Jun,Fully Paid,credit_card,690,1,3
40413463,5600,9.17,6,2,14000,15-Feb,Fully Paid,debt_consolidation,770,1,1
113001465,6000,10.42,6,1,95000,17-Jul,Fully Paid,other,685,1,3
44279418,10000,9.17,6,2,84870,15-Apr,Fully Paid,debt_consolidation,660,1,2
74734434,14000,16.29,4,2,57000,16-Mar,Charged Off,debt_consolidation,690,0,2
75748934,14000,8.39,6,2,65000,16-Mar,Fully Paid,debt_consolidation,665,1,2
113906218,12000,10.42,6,1,59000,17-Jul,Fully Paid,credit_card,660,1,3
65141354,15000,12.59,5,1,100000,15-Nov,Fully Paid,debt_consolidation,695,1,4
55210822,8000,11.53,6,2,44000,15-Jul,Fully Paid,debt_consolidation,670,1,3
110788160,12000,16.02,5,2,28100,17-Jun,Charged Off,debt_consolidation,665,0,3
73141377,4600,15.31,5,1,31678,16-Mar,Fully Paid,debt_consolidation,660,1,2
39360266,24725,21.99,3,1,65121,15-Jan,Fully Paid,debt_consolidation,660,1,1
109871852,13850,17.09,4,2,59000,17-Jun,Fully Paid,other,750,1,3
116423258,4450,26.3,3,3,13140,17-Aug,Fully Paid,debt_consolidation,660,1,3
58330223,16000,10.99,6,1,135000,15-Aug,Fully Paid,debt_consolidation,695,1,3
81681165,5000,8.99,6,3,92500,16-Jun,Fully Paid,other,690,1,3
58380317,22000,18.55,3,2,50000,15-Aug,Fully Paid,debt_consolidation,700,1,3
113039989,27125,30.65,2,1,59000,17-Jul,Fully Paid,debt_consolidation,700,1,3
46447253,10000,9.17,6,1,46570,15-May,Fully Paid,other,690,1,2
136889886,8000,6.67,7,1,74000,18-Jul,Fully Paid,small_business,795,1,3
117198992,10000,9.44,6,1,68000,17-Sep,Fully Paid,moving,730,1,
74722604,5000,7.39,7,3,80000,16-Mar,Fully Paid,medical,770,1,2
44439206,16000,12.29,5,2,136000,15-Apr,Fully Paid,debt_consolidation,695,1,2
63288385,35000,19.99,3,1,45000,15-Nov,Fully Paid,credit_card,685,1,4
129663266,6025,16.01,5,2,29000,18-Mar,Fully Paid,medical,715,1,2
62409659,18000,7.26,7,2,70000,15-Oct,Fully Paid,credit_card,685,1,4
77230462,12300,21.18,3,1,34200,16-Apr,Fully Paid,debt_consolidation,660,1,2
111948233,10000,10.42,6,1,200000,17-Jul,Fully Paid,debt_consolidation,690,1,3
38625710,6000,11.99,6,1,46000,15-Jan,Charged Off,debt_consolidation,675,0,1
67377572,4000,9.76,6,1,100000,15-Dec,Fully Paid,other,680,1,1
51938962,6000,7.89,7,2,21000,15-Jun,Fully Paid,credit_card,720,1,3
80640717,18200,15.31,5,2,39520,16-Jun,Fully Paid,credit_card,685,1,3
40327736,12800,12.39,5,1,55000,15-Feb,Charged Off,credit_card,665,0,1
63489089,10000,13.18,5,2,115000,15-Nov,Fully Paid,debt_consolidation,775,1,4
48607132,14000,12.29,5,1,150000,15-May,Fully Paid,debt_consolidation,710,1,2
65635406,12000,13.67,5,1,70000,15-Nov,Charged Off,credit_card,675,0,4
75300745,3600,15.31,5,2,65000,16-Mar,Charged Off,vacation,695,0,2
55584151,10000,17.57,4,1,45000,15-Jul,Charged Off,debt_consolidation,665,0,3
74645736,40000,7.89,7,1,150000,16-Mar,Fully Paid,credit_card,720,1,2
50728685,24000,12.69,5,1,240000,15-Jun,Fully Paid,debt_consolidation,730,1,3
38291965,16000,6.03,7,1,120000,15-Jan,Fully Paid,debt_consolidation,765,1,1
61509844,15125,19.99,3,1,45000,15-Oct,Charged Off,debt_consolidation,670,0,4
126643457,9000,16.02,5,1,102000,18-Jan,Fully Paid,debt_consolidation,680,1,1
40876260,4000,11.53,6,1,50000,15-Feb,Fully Paid,debt_consolidation,730,1,1
48031170,3000,12.69,5,3,32000,15-May,Fully Paid,credit_card,665,1,2
54373164,32400,16.55,4,1,190000,15-Jul,Fully Paid,debt_consolidation,720,1,3
60246841,35000,13.33,5,1,80000,15-Sep,Fully Paid,debt_consolidation,710,1,
65682957,12000,10.99,6,2,40000,15-Nov,Fully Paid,debt_consolidation,665,1,4
48654442,12000,6.68,7,2,58000,15-May,Fully Paid,credit_card,710,1,2
43549515,3600,10.99,6,2,30000,15-Mar,Fully Paid,medical,670,1,2
127331492,25000,11.99,6,2,80000,18-Feb,Charged Off,debt_consolidation,720,0,1
73745709,8000,5.32,7,2,68000,16-Mar,Fully Paid,credit_card,740,1,2
67216408,9000,11.99,5,2,94203,15-Dec,Fully Paid,debt_consolidation,690,1,1
60772030,8000,15.61,4,1,51000,15-Sep,Fully Paid,home_improvement,660,1,
49653963,15200,18.25,3,1,65000,15-May,Fully Paid,debt_consolidation,665,1,2
59975808,11600,14.65,5,1,53305,15-Sep,Fully Paid,debt_consolidation,690,1,
43290344,32000,13.33,5,2,97000,15-Mar,Fully Paid,debt_consolidation,705,1,2
81385694,10000,10.75,6,2,69000,16-Jun,Fully Paid,debt_consolidation,660,1,3
119289509,14400,10.91,6,2,56000,17-Sep,Fully Paid,credit_card,665,1,
40951191,12000,6.68,7,1,875000,15-Mar,Fully Paid,credit_card,750,1,2
63479188,4800,9.99,6,2,90000,15-Oct,Fully Paid,medical,740,1,4
135015424,12275,16.91,5,1,92000,18-Jul,Fully Paid,other,780,1,3
79103507,20000,13.67,5,1,84000,16-Jun,Fully Paid,debt_consolidation,660,1,3
127368029,6000,16.02,5,2,40000,18-Jan,Fully Paid,debt_consolidation,720,1,1
76391413,25000,6.97,7,1,75000,16-Apr,Fully Paid,debt_consolidation,740,1,2
128039196,17375,19.03,4,1,71000,18-Feb,Fully Paid,debt_consolidation,720,1,1
57682321,9000,12.69,5,2,26000,15-Aug,Charged Off,debt_consolidation,675,0,3
62854819,17000,12.69,5,2,56000,15-Oct,Fully Paid,credit_card,690,1,4
78349648,20000,13.67,5,2,40000,16-May,Fully Paid,credit_card,710,1,2
83173172,7350,15.59,5,3,35000,16-Jun,Fully Paid,debt_consolidation,680,1,3
110734519,10000,16.02,5,2,60000,17-Jun,Charged Off,debt_consolidation,705,0,3
40532135,25000,14.99,5,2,83000,15-Feb,Fully Paid,debt_consolidation,675,1,1
63454755,7000,7.26,7,1,90000,15-Oct,Fully Paid,credit_card,715,1,4
55493193,23950,17.86,4,1,105000,15-Aug,Fully Paid,debt_consolidation,685,1,3
43892805,25000,13.99,5,1,121000,15-Mar,Fully Paid,home_improvement,705,1,2
45584243,24400,6.92,7,1,180000,15-Apr,Fully Paid,debt_consolidation,710,1,2
61524209,10800,9.17,6,1,45000,15-Oct,Fully Paid,debt_consolidation,670,1,4
55392609,15000,10.99,6,1,110000,15-Jul,Fully Paid,major_purchase,680,1,3
61308888,3600,15.61,4,2,36000,15-Oct,Fully Paid,debt_consolidation,665,1,4
78138641,1500,10.75,6,2,86000,16-May,Fully Paid,debt_consolidation,675,1,2
43125650,28000,19.52,3,1,85000,15-Mar,Charged Off,debt_consolidation,665,0,2
48535197,13000,11.53,6,1,65000,15-May,Fully Paid,debt_consolidation,665,1,2
55961168,20000,5.32,7,1,165000,15-Jul,Fully Paid,credit_card,705,1,3
59119575,5000,10.99,6,1,120000,15-Aug,Fully Paid,home_improvement,695,1,3
65843268,2500,12.59,5,2,48000,15-Dec,Fully Paid,credit_card,675,1,1
60973475,8000,12.29,5,3,85000,15-Oct,Fully Paid,debt_consolidation,660,1,4
57254259,6000,8.18,6,1,120000,15-Jul,Fully Paid,home_improvement,755,1,3
112133633,35000,16.02,5,1,45000,17-Jul,Fully Paid,debt_consolidation,700,1,3
60206874,25000,6.24,7,1,105000,15-Sep,Fully Paid,debt_consolidation,755,1,
38639515,12375,15.99,4,1,60000,15-Jan,Fully Paid,debt_consolidation,680,1,1
55254257,22000,14.65,5,2,79000,15-Jul,Fully Paid,car,685,1,3
75101699,16000,9.75,6,2,110000,16-Mar,Fully Paid,other,710,1,2
73418529,20000,7.89,7,1,180000,16-Mar,Fully Paid,debt_consolidation,690,1,2
79103636,8000,7.39,7,2,68000,16-May,Fully Paid,debt_consolidation,720,1,2
38598924,12000,11.53,6,3,35000,15-Apr,Fully Paid,credit_card,730,1,2
43719827,15000,18.25,3,2,42000,15-Apr,Fully Paid,debt_consolidation,675,1,2
112219399,5500,7.97,7,2,96000,17-Jul,Fully Paid,debt_consolidation,685,1,3
79633083,7000,9.16,6,1,164000,16-Jun,Fully Paid,debt_consolidation,660,1,3
79825875,20000,9.75,6,2,112000,16-Jun,Fully Paid,house,775,1,3
64057530,15000,12.59,5,2,110000,15-Nov,Fully Paid,debt_consolidation,675,1,4
117998711,14000,11.99,6,1,108000,17-Sep,Fully Paid,home_improvement,715,1,
79591252,6000,17.27,4,2,20000,16-May,Charged Off,debt_consolidation,680,0,2
75808822,8500,9.16,6,2,85000,16-Mar,Charged Off,debt_consolidation,710,0,2
38427121,8200,12.39,5,2,20400,15-Jan,Fully Paid,credit_card,690,1,1
42264067,12800,19.52,3,2,39000,15-Mar,Fully Paid,debt_consolidation,695,1,2
41112535,7000,13.33,5,2,34000,15-Feb,Fully Paid,debt_consolidation,705,1,1
114175196,35000,26.3,3,1,305000,17-Aug,Charged Off,credit_card,690,0,3
40227755,9850,15.99,4,2,40000,15-Feb,Fully Paid,debt_consolidation,675,1,1
43769305,32000,9.99,6,1,142600,15-Mar,Fully Paid,debt_consolidation,700,1,2
46664283,18000,16.99,4,1,38000,15-May,Fully Paid,home_improvement,700,1,2
64088035,10000,9.99,6,1,78000,15-Nov,Fully Paid,credit_card,700,1,4
46358531,12000,11.53,6,2,63000,15-Apr,Fully Paid,debt_consolidation,680,1,2
136414076,3000,23.4,3,2,37000,18-Jul,Fully Paid,debt_consolidation,660,1,3
40472814,23650,12.99,5,1,59160,15-Feb,Fully Paid,debt_consolidation,730,1,1
127771890,21000,6.72,7,2,41500,18-Jan,Fully Paid,debt_consolidation,740,1,1
59602166,10000,13.33,5,1,150000,15-Sep,Fully Paid,debt_consolidation,675,1,
51937039,35000,13.33,5,1,115200,15-Jun,Fully Paid,debt_consolidation,680,1,3
53402455,24000,12.69,5,2,92000,15-Jun,Fully Paid,debt_consolidation,700,1,3
61543135,11200,19.99,3,1,75000,15-Oct,Charged Off,other,695,0,4
51888163,25000,13.99,5,2,90000,15-Jul,Fully Paid,debt_consolidation,670,1,3
39259793,8000,6.99,7,2,35000,15-Jan,Fully Paid,credit_card,680,1,1
61893332,21000,8.18,6,2,110000,15-Oct,Fully Paid,debt_consolidation,675,1,4
77574781,5000,14.46,5,2,15000,16-May,Charged Off,credit_card,700,0,2
67455241,10000,16.55,4,1,62008,15-Dec,Fully Paid,credit_card,665,1,1
65636444,10000,8.38,6,1,80000,15-Dec,Fully Paid,debt_consolidation,675,1,1
74631724,13000,5.32,7,3,73000,16-Mar,Fully Paid,debt_consolidation,735,1,2
77508947,10000,19.99,3,1,100000,16-Apr,Fully Paid,debt_consolidation,660,1,2
60465976,16000,8.18,6,2,117000,15-Sep,Fully Paid,credit_card,670,1,
68375206,15000,8.49,6,2,70000,15-Dec,Fully Paid,credit_card,675,1,1
68443207,20000,22.45,2,2,84000,15-Dec,Fully Paid,credit_card,680,1,1
79691869,12000,9.75,6,1,83000,16-Jun,Charged Off,major_purchase,715,0,3
74815415,5000,13.67,5,2,27040,16-Mar,Fully Paid,other,710,1,2
38535649,29000,8.67,6,3,65000,15-Jan,Fully Paid,credit_card,765,1,1
44065541,17300,9.17,6,1,83000,15-Apr,Fully Paid,debt_consolidation,695,1,2
41216655,3600,12.69,5,2,32000,15-Apr,Charged Off,debt_consolidation,675,0,2
74764439,10000,7.89,7,3,50000,16-Mar,Charged Off,debt_consolidation,730,0,2
55574498,12000,12.69,5,2,118000,15-Jul,Fully Paid,debt_consolidation,660,1,3
62205662,25000,6.24,7,1,200000,15-Oct,Fully Paid,debt_consolidation,710,1,4
51366863,4000,11.53,6,2,50000,15-Jun,Charged Off,vacation,670,0,3
106277153,16000,14.99,5,1,30000,17-Apr,Charged Off,home_improvement,680,0,2
109320751,9800,9.44,6,2,75000,17-May,Charged Off,debt_consolidation,730,0,2
108232350,15000,7.07,7,1,90000,17-May,Fully Paid,credit_card,750,1,2
58390719,5000,5.32,7,3,65000,15-Aug,Fully Paid,debt_consolidation,730,1,3
52078077,15775,11.53,6,1,92000,15-Jun,Fully Paid,credit_card,720,1,3
51117181,15000,7.89,7,2,80000,15-Jun,Fully Paid,debt_consolidation,680,1,3
51966614,6000,6.89,7,2,112000,15-Jun,Fully Paid,debt_consolidation,695,1,3
46214907,16000,8.18,6,3,65000,15-Apr,Fully Paid,home_improvement,825,1,2
60783210,5000,13.99,5,2,53000,15-Oct,Fully Paid,credit_card,665,1,4
75729123,10000,9.75,6,1,60000,16-Mar,Fully Paid,home_improvement,665,1,2
50303948,3500,10.99,6,2,35214.4,15-May,Fully Paid,debt_consolidation,705,1,2
39907373,12000,15.59,4,1,57506,15-Jan,Fully Paid,debt_consolidation,670,1,1
107635532,28000,28.69,2,3,125000,17-May,Charged Off,debt_consolidation,675,0,2
65854993,15000,13.67,5,2,50000,15-Dec,Fully Paid,other,675,1,1
49267817,13000,11.53,6,2,42000,15-May,Fully Paid,debt_consolidation,685,1,2
76401421,8975,7.89,7,2,24960,16-Apr,Charged Off,debt_consolidation,755,0,2
55456177,5000,11.53,6,1,30000,15-Jul,Fully Paid,credit_card,660,1,3
62187247,27350,18.55,3,1,59500,15-Oct,Fully Paid,debt_consolidation,720,1,4
44757345,6600,13.33,5,3,58000,15-Apr,Charged Off,debt_consolidation,670,0,2
74714017,15000,5.32,7,2,35000,16-Mar,Charged Off,debt_consolidation,725,0,2
65594193,25000,7.89,7,3,70000,15-Dec,Fully Paid,credit_card,680,1,1
79682850,3000,12.99,5,1,100000,16-May,Fully Paid,other,665,1,2
57315602,24000,12.29,5,2,150000,15-Aug,Fully Paid,debt_consolidation,675,1,3
77436122,15000,11.99,5,1,92000,16-Apr,Fully Paid,debt_consolidation,680,1,2
64017569,24000,9.17,6,1,105000,15-Nov,Fully Paid,debt_consolidation,680,1,4
55575496,12325,22.99,2,3,107000,15-Jul,Fully Paid,debt_consolidation,660,1,3
51967074,21000,7.89,7,2,135000,15-Jun,Fully Paid,credit_card,680,1,3
43995917,6900,6.68,7,1,48000,15-Mar,Fully Paid,credit_card,715,1,2
41206258,10000,6.39,7,1,146000,15-Feb,Fully Paid,debt_consolidation,685,1,1
41009126,4000,7.89,7,1,70000,15-Feb,Fully Paid,home_improvement,710,1,1
40580221,20400,14.31,5,1,81000,15-Jan,Fully Paid,debt_consolidation,670,1,1
127510851,8750,20,4,2,25000,18-Jan,Fully Paid,debt_consolidation,665,1,1
111718653,40000,7.97,7,1,140000,17-Jul,Fully Paid,home_improvement,815,1,3
54047630,5000,9.99,6,2,30000,15-Jul,Fully Paid,debt_consolidation,670,1,3
46294984,10000,9.17,6,2,48000,15-Apr,Charged Off,credit_card,675,0,2
61459325,3500,12.29,5,1,60000,15-Oct,Fully Paid,debt_consolidation,660,1,4
58524433,10600,21.99,2,2,29500,15-Aug,Charged Off,debt_consolidation,675,0,3
39541345,11000,17.14,4,1,99866,15-Jan,Charged Off,credit_card,680,0,1
38614686,15000,15.99,4,3,65000,15-Jan,Charged Off,home_improvement,660,0,1
80268161,30000,11.99,5,1,90000,16-Jun,Charged Off,credit_card,700,0,3
107743486,1200,7.35,7,2,63000,17-Jun,Fully Paid,other,710,1,3
66400195,2400,13.18,5,1,115000,15-Dec,Fully Paid,debt_consolidation,700,1,1
139361051,18000,11.55,6,1,80000,18-Sep,Fully Paid,debt_consolidation,715,1,
59915174,3125,23.99,2,1,31419,15-Sep,Charged Off,other,680,0,
111430896,25000,16.02,5,1,550000,17-Jul,Fully Paid,major_purchase,685,1,3
39937868,6000,8.67,6,2,50000,15-Feb,Fully Paid,debt_consolidation,660,1,1
58732576,10000,10.99,6,2,36000,15-Aug,Fully Paid,debt_consolidation,675,1,3
47350319,15000,7.89,7,1,120000,15-May,Fully Paid,small_business,820,1,2
62297699,25000,18.25,3,2,109700,15-Oct,Fully Paid,debt_consolidation,790,1,4
111462161,6000,13.59,5,2,32000,17-Jul,Fully Paid,debt_consolidation,710,1,3
59101027,12000,10.99,6,2,56000,15-Sep,Fully Paid,debt_consolidation,670,1,
81333026,5000,9.75,6,3,60600,16-Jun,Charged Off,debt_consolidation,710,0,3
76384596,8000,14.46,5,2,75000,16-Apr,Fully Paid,vacation,740,1,2
60821375,30000,11.53,6,1,145000,15-Sep,Charged Off,debt_consolidation,685,0,
43840048,2500,12.29,5,2,30000,15-Mar,Fully Paid,debt_consolidation,675,1,2
41810547,33000,10.99,6,1,133000,15-Apr,Fully Paid,debt_consolidation,730,1,2
117069586,15000,15.05,5,2,52000,17-Aug,Charged Off,debt_consolidation,675,0,3
72594128,15000,8.39,6,1,60000,16-Feb,Fully Paid,debt_consolidation,700,1,1
42944547,8000,7.89,7,1,23000,15-Apr,Fully Paid,debt_consolidation,675,1,2
117893245,14000,9.44,6,2,52000,17-Aug,Fully Paid,credit_card,665,1,3
65792859,15000,14.33,5,2,45000,15-Nov,Fully Paid,debt_consolidation,705,1,4
55340160,8150,11.53,6,1,34500,15-Jul,Fully Paid,debt_consolidation,660,1,3
76343068,10000,18.25,4,2,39000,16-Apr,Fully Paid,home_improvement,670,1,2
54364665,5000,11.53,6,1,62000,15-Jul,Fully Paid,credit_card,660,1,3
61512617,19200,12.29,5,2,51000,15-Oct,Fully Paid,debt_consolidation,670,1,4
40582566,17625,24.5,2,2,52000,15-Feb,Charged Off,debt_consolidation,695,0,1
57355590,14400,7.89,7,1,65723,15-Aug,Fully Paid,debt_consolidation,720,1,3
61007236,18500,10.99,6,2,92000,15-Oct,Fully Paid,credit_card,660,1,4
50556638,10000,13.99,5,2,60000,15-Jun,Charged Off,credit_card,680,0,3
115106133,6000,11.99,6,1,80000,17-Aug,Charged Off,other,685,0,3
46809816,35000,16.99,4,1,120000,15-Apr,Fully Paid,debt_consolidation,700,1,2
65462243,17100,10.99,6,1,102000,15-Nov,Fully Paid,debt_consolidation,725,1,4
54828426,28000,5.32,7,1,90000,15-Jul,Fully Paid,credit_card,715,1,3
113819771,15000,7.35,7,1,190000,17-Aug,Fully Paid,credit_card,755,1,3
41226898,15000,6.92,7,1,66000,15-Feb,Fully Paid,debt_consolidation,755,1,1
54324856,10000,13.33,5,3,130000,15-Jul,Charged Off,other,675,0,3
55998210,5525,16.99,4,1,60000,15-Aug,Charged Off,debt_consolidation,700,0,3
38596064,14400,14.31,5,2,115000,15-Jan,Fully Paid,debt_consolidation,665,1,1
38372715,22400,24.99,2,2,45000,15-Jan,Charged Off,debt_consolidation,685,0,1
47481408,19200,16.99,4,2,95000,15-May,Charged Off,credit_card,680,0,2
55555961,8000,13.33,5,2,20000,15-Aug,Charged Off,other,680,0,3
43306303,35000,12.29,5,1,75000,15-Mar,Fully Paid,credit_card,685,1,2
50920224,21000,7.26,7,2,70000,15-Jul,Fully Paid,credit_card,720,1,3
77981774,20000,18.25,4,1,52000,16-May,Fully Paid,debt_consolidation,675,1,2
75210016,10000,5.32,7,2,180000,16-Mar,Fully Paid,debt_consolidation,780,1,2
44733384,12000,6.92,7,1,153000,15-Apr,Fully Paid,home_improvement,725,1,2
116800507,5100,13.59,5,3,50000,17-Sep,Fully Paid,debt_consolidation,695,1,
40620503,14400,9.99,6,1,58000,15-Feb,Fully Paid,credit_card,730,1,1
55900581,20000,13.33,5,1,104000,15-Aug,Charged Off,debt_consolidation,685,0,3
61518162,28000,14.65,5,1,56000,15-Oct,Fully Paid,debt_consolidation,740,1,4
126862437,25000,11.99,6,1,90000,18-Jan,Fully Paid,debt_consolidation,745,1,1
55231848,12000,6.89,7,2,105000,15-Jul,Fully Paid,debt_consolidation,685,1,3
114236952,10000,13.59,5,2,30000,17-Aug,Fully Paid,credit_card,690,1,3
55351681,12375,16.99,4,2,84000,15-Jul,Fully Paid,credit_card,730,1,3
40776427,35000,14.65,5,1,139000,15-Mar,Charged Off,credit_card,675,0,2
42365746,9600,7.89,7,2,35000,15-Mar,Fully Paid,debt_consolidation,700,1,2
67928321,24000,14.48,5,1,110000,15-Dec,Charged Off,home_improvement,695,0,1
42435648,5200,9.99,6,2,42000,15-Mar,Fully Paid,debt_consolidation,725,1,2
73385387,25000,5.32,7,1,140000,16-Mar,Fully Paid,credit_card,725,1,2
77005674,3000,16.29,4,1,42000,16-Apr,Fully Paid,debt_consolidation,690,1,2
55118224,19200,16.55,4,2,61760,15-Jul,Charged Off,debt_consolidation,690,0,3
111694333,30000,14.08,5,2,95000,17-Jul,Fully Paid,debt_consolidation,740,1,3
127643486,10500,13.59,5,1,80000,18-Jan,Fully Paid,debt_consolidation,670,1,1
62226235,30000,17.57,4,1,82000,15-Oct,Fully Paid,debt_consolidation,670,1,4
76235356,3000,11.99,5,3,40000,16-Apr,Fully Paid,credit_card,670,1,2
49036364,34000,9.99,6,1,90000,15-May,Fully Paid,credit_card,705,1,2
109524551,6000,12.62,5,1,68000,17-May,Fully Paid,credit_card,690,1,2
54858489,17000,13.99,5,1,67250,15-Jul,Fully Paid,debt_consolidation,665,1,3
106794994,9500,16.99,4,3,35000,17-Apr,Fully Paid,debt_consolidation,775,1,2
68515078,12000,7.49,7,1,48000,15-Dec,Fully Paid,debt_consolidation,685,1,1
111416562,5000,7.97,7,2,29000,17-Jun,Fully Paid,debt_consolidation,720,1,3
75719823,15000,13.67,5,1,38000,16-Mar,Charged Off,debt_consolidation,665,0,2
62306487,4800,11.53,6,2,72000,15-Oct,Fully Paid,car,690,1,4
76895895,18000,11.47,6,2,70000,16-Apr,Fully Paid,credit_card,665,1,2
80550410,7200,15.31,5,2,50000,16-Jun,Fully Paid,car,705,1,3
129624112,6000,15.04,5,2,58000,18-Mar,Fully Paid,credit_card,665,1,2
56118910,14000,11.53,6,1,52000,15-Jul,Fully Paid,debt_consolidation,670,1,3
57950610,20000,12.29,5,2,55000,15-Sep,Charged Off,debt_consolidation,685,0,
56032378,20000,18.55,3,2,88000,15-Aug,Charged Off,debt_consolidation,660,0,3
128973976,19200,11.99,6,1,90000,18-Feb,Fully Paid,debt_consolidation,705,1,1
56029966,17000,11.53,6,1,101000,15-Jul,Fully Paid,debt_consolidation,695,1,3
73924874,20000,11.47,6,2,70000,16-Mar,Fully Paid,debt_consolidation,705,1,2
117278239,8750,7.97,7,2,75000,17-Aug,Fully Paid,debt_consolidation,725,1,3
63671637,6350,11.49,6,3,35000,15-Nov,Fully Paid,debt_consolidation,675,1,4
