id,loan_amnt,term,int_rate,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,fico_range_low
129864943,15000, 60 months,12.61,C,C1,Office Manager,10+ years,RENT,50000,18-Mar,Current,debt_consolidation,FL,675
60961554,28000, 60 months,9.99,B,B3,President,10+ years,MORTGAGE,150000,15-Sep,Current,debt_consolidation,PA,690
60527188,10000, 36 months,5.32,A,A1,law enforcement,10+ years,MORTGAGE,92000,15-Sep,Fully Paid,debt_consolidation,AZ,705
39907911,24000, 60 months,12.99,C,C2,Computer operations specialist,10+ years,OWN,102000,15-Jan,Fully Paid,debt_consolidation,NY,705
40512350,25000, 36 months,7.49,A,A4,Lead Electrical Engineer,2 years,RENT,112000,15-Feb,Fully Paid,credit_card,NY,720
59141418,32000, 60 months,16.55,D,D2,Sales Rep,5 years,RENT,85000,15-Sep,Current,credit_card,AZ,685
116271162,8000, 36 months,12.62,C,C1,Accounting liaison,10+ years,OWN,40000,17-Aug,Fully Paid,credit_card,OH,690
111500963,7250, 36 months,21.45,D,D5,Medical claims examiner,1 year,RENT,86400,17-Jul,Charged Off,debt_consolidation,CA,660
73519352,5000, 36 months,10.75,B,B4,Design Lead,3 years,RENT,61500,16-Mar,Fully Paid,debt_consolidation,IL,705
139027867,20000, 60 months,11.06,B,B3,Analyst,10+ years,MORTGAGE,126000,18-Aug,Current,debt_consolidation,CA,700
74491215,20000, 36 months,21.18,E,E3,Csr,6 years,RENT,75000,16-Mar,Fully Paid,other,TX,660
130030983,20000, 36 months,10.9,B,B4,"Stormwater Quality Dept, Manager",10+ years,OWN,110000,18-Mar,Current,debt_consolidation,TX,740
63515698,1200, 36 months,15.61,D,D1,Credit Manager,3 years,MORTGAGE,40000,15-Oct,Charged Off,medical,OH,695
79124684,3000, 36 months,6.97,A,A3,Adninistrative Associate,5 years,RENT,34000,16-May,Charged Off,credit_card,VA,680
44142357,25000, 36 months,11.53,B,B5,Electrician,10+ years,MORTGAGE,100000,15-Apr,Fully Paid,debt_consolidation,PA,720
111494469,14400, 36 months,9.93,B,B2,Practicum Coordinator,3 years,RENT,50000,17-Jun,Charged Off,debt_consolidation,IL,705
130066462,40000, 60 months,9.43,B,B1,Office Manager,6 years,MORTGAGE,56500,18-Mar,Current,debt_consolidation,CA,755
60347182,28000, 36 months,7.89,A,A5,Physician,< 1 year,RENT,420000,15-Sep,Charged Off,credit_card,FL,690
126658066,15000, 36 months,12.62,C,C1,Truck Driver,2 years,RENT,60000,18-Jan,Current,debt_consolidation,SC,665
76274087,3500, 36 months,11.47,B,B5,pharmacy tech,10+ years,MORTGAGE,30000,16-Apr,Fully Paid,debt_consolidation,NY,685
60575342,25000, 60 months,13.99,C,C4,Fuels Terminal Manager,3 years,MORTGAGE,140000,15-Sep,Fully Paid,other,CA,725
77201558,12000, 60 months,9.75,B,B3,Teacher,2 years,RENT,41000,16-Apr,Fully Paid,credit_card,NC,705
109951338,5000, 36 months,11.99,B,B5,Nurse Practitioner,3 years,MORTGAGE,100000,17-May,Fully Paid,home_improvement,MI,660
60556548,21475, 60 months,17.57,D,D4,Sr Field Service Specialist,10+ years,MORTGAGE,140000,15-Sep,Charged Off,debt_consolidation,WY,675
140417478,16800, 36 months,10.08,B,B1,"IT Specialist, Principal",2 years,RENT,91185,18-Sep,Current,debt_consolidation,MN,710
64230972,18000, 36 months,9.17,B,B2,Registered nurse,1 year,RENT,47000,15-Nov,Fully Paid,debt_consolidation,KS,705
65284705,30000, 60 months,13.67,C,C4,Mechanic ,2 years,MORTGAGE,72800,15-Nov,Fully Paid,debt_consolidation,MA,740
63477333,11500, 60 months,13.18,C,C3,Property Manager,3 years,MORTGAGE,48000,15-Nov,Current,home_improvement,NY,670
54688448,2400, 36 months,17.57,D,D4,Table games dealer ,4 years,RENT,55000,15-Jul,Charged Off,other,MN,670
113159247,11200, 36 months,14.08,C,C3,ward coordinator,5 years,RENT,50000,17-Jul,Fully Paid,debt_consolidation,CA,695
117883978,30000, 60 months,17.09,D,D1,Procurement manager,10+ years,MORTGAGE,350000,17-Sep,Current,debt_consolidation,FL,675
136972097,29850, 36 months,11.55,B,B4,Security Analyst,5 years,MORTGAGE,102000,18-Jul,Current,debt_consolidation,MD,765
38658469,20000, 60 months,18.54,E,E1,Marketing and Communications Specialist ,< 1 year,RENT,60000,15-Jan,Charged Off,debt_consolidation,CA,675
116726656,14000, 36 months,10.91,B,B4,Data Specialist,9 years,MORTGAGE,67000,17-Aug,Current,debt_consolidation,CA,680
60914921,16000, 36 months,7.26,A,A4,Office Manager,8 years,RENT,40000,15-Oct,Fully Paid,credit_card,TX,730
75660927,10000, 36 months,10.75,B,B4,Technician,5 years,RENT,56000,16-Mar,Fully Paid,debt_consolidation,NJ,685
138004003,6000, 36 months,16.91,C,C5,Seamster/upholsterer,8 years,OWN,19896,18-Aug,Current,other,TX,685
126842426,23175, 36 months,19.03,D,D3,General Manager,10+ years,OWN,105000,18-Jan,Current,debt_consolidation,NV,660
130403527,8000, 36 months,9.43,B,B1,RN ,4 years,MORTGAGE,95000,18-Mar,Fully Paid,home_improvement,AR,710
127271498,29075, 36 months,11.99,B,B5,service manager ,7 years,MORTGAGE,110000,18-Jan,Current,debt_consolidation,NJ,685
81455616,35000, 60 months,13.67,C,C3,GENERAL MANAGER,10+ years,MORTGAGE,240000,16-Jun,Charged Off,debt_consolidation,AZ,735
62954220,17000, 36 months,11.53,B,B5,service writer,< 1 year,MORTGAGE,57000,15-Oct,Fully Paid,credit_card,MI,700
128591786,15000, 36 months,10.42,B,B3,Director of Risk Management,2 years,RENT,101438,18-Feb,Current,credit_card,CA,695
66570602,2000, 36 months,10.64,B,B4,Installation Tech,1 year,RENT,40000,15-Dec,Fully Paid,car,CT,695
139146683,8225, 36 months,8.46,A,A5,Sales,10+ years,MORTGAGE,45000,18-Aug,Current,debt_consolidation,GA,700
140736426,15000, 60 months,28.72,F,F1,Consumer Safety Officer,10+ years,MORTGAGE,122830,18-Sep,Current,debt_consolidation,MD,685
77488404,15000, 36 months,5.32,A,A1,store manager,3 years,MORTGAGE,95000,16-Jun,Charged Off,major_purchase,VA,785
48605072,25000, 60 months,12.29,C,C1,Truck driver,10+ years,MORTGAGE,146000,15-Jun,Current,home_improvement,TN,660
75299712,20400, 60 months,18.99,D,D4,Associate,4 years,MORTGAGE,52000,16-Mar,Charged Off,major_purchase,WV,735
104093328,24000, 60 months,26.24,E,E5,Radiologic technologist,10+ years,RENT,89000,17-Apr,Charged Off,debt_consolidation,GA,680
109951878,15000, 36 months,9.44,B,B1,Executive Assistant,10+ years,RENT,80000,17-Jun,Current,debt_consolidation,NJ,675
139114791,13000, 36 months,11.06,B,B3,Driver,4 years,MORTGAGE,33000,18-Aug,Late (31-120 days),home_improvement,AZ,705
128895878,15000, 36 months,19.03,D,D3,team lead environmental services,10+ years,RENT,68700,18-Feb,Late (31-120 days),debt_consolidation,OH,690
43479579,20000, 60 months,12.69,C,C2,Mathematics Teacher,10+ years,MORTGAGE,51000,15-Mar,Current,credit_card,NY,710
136924886,15000, 60 months,24.37,E,E2,Order selector ,< 1 year,MORTGAGE,67000,18-Jul,Fully Paid,credit_card,AZ,670
139325841,17500, 60 months,14.47,C,C2,Communications Supervisor,10+ years,OWN,47000,18-Aug,Current,debt_consolidation,TX,760
137937080,10500, 60 months,8.46,A,A5,Lead Educator,4 years,MORTGAGE,35000,18-Aug,Current,credit_card,AZ,725
126736077,25000, 60 months,16.02,C,C5,Controller,5 years,MORTGAGE,100000,18-Jan,Current,credit_card,CA,705
68092701,9000, 36 months,10.78,B,B4,Medic,2 years,RENT,26000,15-Dec,Fully Paid,debt_consolidation,AZ,665
60105335,10050, 36 months,17.57,D,D4,Case Manager,2 years,RENT,37000,15-Sep,Fully Paid,other,WA,665
112134584,40000, 60 months,19.03,D,D3,Database Administration,10+ years,MORTGAGE,80000,17-Jul,Current,debt_consolidation,TN,745
108776032,10000, 36 months,7.97,A,A5,Truck Driver,2 years,RENT,72500,17-May,Fully Paid,credit_card,NC,720
38586976,12000, 36 months,8.19,A,A5,RN,1 year,OWN,39700,15-Jan,Fully Paid,debt_consolidation,NC,715
127521619,10000, 36 months,7.35,A,A4,Physician,2 years,MORTGAGE,230000,18-Jan,Current,debt_consolidation,OR,725
109856641,10000, 36 months,12.62,C,C1,Technical Records Specialist 2,4 years,MORTGAGE,28000,17-May,Current,debt_consolidation,ID,670
129623841,23325, 60 months,14.07,C,C3,Police Officer,10+ years,MORTGAGE,110000,18-Mar,Current,home_improvement,NY,770
63773417,10000, 60 months,8.18,B,B1,Operator,2 years,MORTGAGE,60000,15-Nov,Fully Paid,debt_consolidation,AZ,715
139996448,11000, 36 months,10.08,B,B1,Security officer,9 years,MORTGAGE,90000,18-Sep,Current,debt_consolidation,MD,670
137622537,24000, 36 months,7.84,A,A4,Sales Manager,3 years,MORTGAGE,130000,18-Jul,Current,debt_consolidation,NJ,685
45494634,7000, 36 months,8.18,B,B1,Manager,10+ years,MORTGAGE,70000,15-Apr,Charged Off,home_improvement,CT,675
73865414,17000, 36 months,11.99,C,C1,Sales Coordinator/Customer Service,10+ years,MORTGAGE,48000,16-Mar,Fully Paid,debt_consolidation,MO,665
46705137,2500, 36 months,12.69,C,C2,night stocker,2 years,MORTGAGE,40000,15-Apr,Fully Paid,debt_consolidation,NV,675
62754749,28000, 60 months,13.33,C,C3,Director Clinical Pharmacy,2 years,MORTGAGE,165000,15-Oct,Fully Paid,credit_card,IN,685
118209081,10000, 36 months,12.62,C,C1,Sales ,4 years,RENT,180000,17-Sep,Current,credit_card,NY,685
67447792,13600, 60 months,17.86,D,D5,Material Handler 2,3 years,RENT,44000,15-Dec,Fully Paid,debt_consolidation,VA,660
74865066,35000, 36 months,17.27,D,D2,Owner CEO,10+ years,OWN,360000,16-Mar,Fully Paid,debt_consolidation,TX,665
129963593,24000, 60 months,10.9,B,B4,Service manager,9 years,MORTGAGE,55000,18-Mar,Current,credit_card,FL,740
51896596,6000, 36 months,9.17,B,B2,Mediator,8 years,RENT,24000,15-Jun,Charged Off,debt_consolidation,OH,660
106792572,9600, 36 months,17.99,D,D2,Medical assistant,1 year,OWN,27600,17-Apr,Charged Off,debt_consolidation,OH,705
114073166,40000, 60 months,16.02,C,C5,Quality Specialist,9 years,MORTGAGE,98000,17-Aug,Charged Off,debt_consolidation,TX,710
51856740,7200, 36 months,10.99,B,B4,encapsulation machine operator.tec,8 years,MORTGAGE,50000,15-Jun,Fully Paid,debt_consolidation,UT,685
109035706,6400, 36 months,7.21,A,A3,Dealer Finance,< 1 year,MORTGAGE,150000,17-Jun,Fully Paid,home_improvement,FL,680
77511281,5000, 36 months,11.47,B,B5,stoce unloader ,3 years,MORTGAGE,45500,16-Apr,Current,debt_consolidation,GA,685
82971571,25000, 36 months,10.49,B,B3,Supervisor,10+ years,MORTGAGE,110000,16-Jun,Fully Paid,other,CA,735
136305992,20000, 36 months,15.02,C,C3,Associate Director,< 1 year,RENT,120000,18-Jul,Current,credit_card,VA,690
140283285,12000, 60 months,14.47,C,C2,Quality  Lab Tech,6 years,OWN,38000,18-Sep,Current,debt_consolidation,MS,725
54668252,30000, 60 months,13.99,C,C4,"AVP, Underwriter",7 years,MORTGAGE,120000,15-Jul,Current,debt_consolidation,WI,705
108271478,13200, 36 months,21.45,D,D5,Driver,6 years,RENT,34800,17-May,In Grace Period,debt_consolidation,OH,670
118620237,25000, 60 months,17.09,D,D1,Safety Manager,10+ years,MORTGAGE,98000,17-Sep,Current,debt_consolidation,MO,700
112930412,18000, 36 months,7.97,A,A5,Logistics Executive Team Lead,10+ years,MORTGAGE,104000,17-Jul,Fully Paid,credit_card,IL,710
54304126,16000, 60 months,15.61,D,D1,Validation Engineer,5 years,RENT,83000,15-Jul,Fully Paid,debt_consolidation,RI,695
116721713,10000, 36 months,7.97,A,A5,Physical therapist assistant,2 years,MORTGAGE,72000,17-Aug,Current,debt_consolidation,MD,690
41041230,18000, 60 months,13.99,C,C4,Underwriter,3 years,OWN,83590,15-Feb,Fully Paid,debt_consolidation,MD,660
111966581,38400, 36 months,7.21,A,A3,Principal Industry Consultant,6 years,MORTGAGE,240000,17-Jul,Fully Paid,credit_card,MA,695
80671020,12000, 36 months,9.75,B,B3,Central supply tech,10+ years,MORTGAGE,45000,16-Jun,Current,credit_card,OH,715
111016597,8000, 36 months,9.93,B,B2,Manufacturing Engineer,10+ years,RENT,80000,17-Jun,Fully Paid,debt_consolidation,MA,695
105985257,18000, 36 months,8.24,B,B1,Control center operator ,2 years,RENT,110000,17-Apr,Charged Off,debt_consolidation,TX,720
40930143,10800, 36 months,7.89,A,A5,VP Infrastructure Architect,10+ years,MORTGAGE,200000,15-Feb,Fully Paid,debt_consolidation,UT,675
46644734,17500, 60 months,16.99,D,D3,Maintenance Worker,10+ years,MORTGAGE,55000,15-May,Current,home_improvement,NY,705
128414027,4500, 36 months,11.99,B,B5,Patrol Sergeant,10+ years,MORTGAGE,58000,18-Feb,Current,home_improvement,TX,660
55960068,30000, 60 months,19.99,E,E4,owner/president,10+ years,MORTGAGE,175000,15-Aug,Fully Paid,debt_consolidation,NC,675
119226848,15650, 36 months,26.3,E,E5,scholl bus manger,5 years,MORTGAGE,44160,17-Sep,Current,major_purchase,OH,695
40383694,16000, 36 months,7.49,A,A4,HR REPRESENTATIVE,10+ years,MORTGAGE,59000,15-Feb,Fully Paid,credit_card,CA,720
105895739,36000, 60 months,11.49,B,B5,Office Manager,10+ years,MORTGAGE,110000,17-Apr,Current,home_improvement,CA,725
42285575,11800, 36 months,16.99,D,D3,Nurse Practitioner,2 years,MORTGAGE,166000,15-Mar,Fully Paid,debt_consolidation,TX,660
128754329,11000, 36 months,5.32,A,A1,Machinist,10+ years,RENT,100000,18-Feb,Current,debt_consolidation,MA,730
51146473,12000, 60 months,9.99,B,B3,Account Administrator,8 years,RENT,60000,15-Jun,Fully Paid,credit_card,NY,680
83786945,16000, 60 months,14.49,C,C4,Continuing Education Coordinator,2 years,OWN,50000,16-Jun,Fully Paid,credit_card,FL,675
138059795,16000, 60 months,12.73,B,B5,Chief Operations Officer,1 year,RENT,75000,18-Aug,Current,debt_consolidation,OR,705
43166047,11400, 60 months,13.99,C,C4,Commercial Account Rep,10+ years,RENT,54000,15-Mar,Current,debt_consolidation,GA,680
138420083,14500, 36 months,7.84,A,A4,Associate Accountant,7 years,RENT,72588,18-Aug,Current,debt_consolidation,CA,695
40796170,9600, 36 months,9.17,B,B2,Product Manager,3 years,RENT,90000,15-Feb,Fully Paid,debt_consolidation,IL,710
75210392,20000, 36 months,10.75,B,B4,Owner,2 years,MORTGAGE,60000,16-Mar,Charged Off,debt_consolidation,OR,695
79672288,16000, 36 months,9.75,B,B3,Superintendent,6 years,MORTGAGE,93600,16-Jun,Fully Paid,debt_consolidation,CA,660
83746983,12000, 36 months,18.99,D,D3,Research enrollment specialist ,2 years,RENT,34000,16-Jun,Charged Off,debt_consolidation,PA,665
111874950,8000, 36 months,16.02,C,C5,Managing Partner,2 years,MORTGAGE,60000,17-Jun,Fully Paid,debt_consolidation,MT,680
58201005,20000, 60 months,11.53,B,B5,Senior Director of Infrastructure,1 year,RENT,185000,15-Aug,Fully Paid,debt_consolidation,CA,700
38852332,30025, 60 months,14.31,C,C4,IT MANAGER,< 1 year,RENT,115000,15-Jan,Current,credit_card,OH,710
56522872,30000, 36 months,12.29,C,C1,Speech Language Pathologist,7 years,MORTGAGE,105000,15-Aug,Fully Paid,debt_consolidation,NJ,715
51848607,16500, 36 months,6.89,A,A3,Operations Manager,10+ years,RENT,63098,15-Jun,Fully Paid,home_improvement,PA,750
51205616,9100, 36 months,11.53,B,B5,Mgr,10+ years,MORTGAGE,75000,15-Jun,Fully Paid,credit_card,CA,675
66610294,24000, 36 months,12.59,C,C2,TECH,8 years,MORTGAGE,84000,15-Dec,Fully Paid,debt_consolidation,LA,685
77755554,1400, 36 months,9.75,B,B3,Data entry ,6 years,RENT,42000,16-Jun,Current,other,NY,710
136512486,6000, 36 months,12.73,B,B5,mechanic,10+ years,MORTGAGE,100000,18-Jul,Current,major_purchase,CA,685
46655492,4000, 36 months,6.39,A,A2,Manager,10+ years,MORTGAGE,93100,15-May,Fully Paid,home_improvement,MN,785
129423673,10000, 36 months,17.47,D,D1,Operator 2,10+ years,MORTGAGE,40000,18-Mar,Current,home_improvement,CA,665
110755056,6300, 36 months,12.62,C,C1,Medical assistant,2 years,RENT,31000,17-Jun,Current,debt_consolidation,CA,665
128976306,24000, 60 months,15.05,C,C4,Logistics,10+ years,MORTGAGE,60000,18-Feb,Current,debt_consolidation,ME,695
65251490,28000, 36 months,8.18,B,B1,Sales Director,10+ years,MORTGAGE,225000,15-Nov,Fully Paid,debt_consolidation,CA,690
66612432,20000, 36 months,10.64,B,B4,Legal Administrative Specialist,1 year,MORTGAGE,50000,15-Dec,Fully Paid,credit_card,NC,720
111416221,10000, 36 months,15.05,C,C4,Mechanic,< 1 year,MORTGAGE,50000,17-Jun,Current,debt_consolidation,TX,665
137931279,14400, 36 months,19.92,D,D3,Shipping & Receiving,6 years,RENT,38480,18-Aug,Late (31-120 days),debt_consolidation,CT,690
129543270,15000, 36 months,11.98,B,B5,Driver/Operation Manager ,3 years,MORTGAGE,67000,18-Mar,Current,credit_card,VA,710
58504270,30000, 36 months,8.18,B,B1,Engineering Manager,3 years,MORTGAGE,196112,15-Aug,Fully Paid,debt_consolidation,FL,705
117978919,13000, 36 months,10.91,B,B4,Project Manager,5 years,MORTGAGE,65000,17-Sep,Fully Paid,debt_consolidation,OH,690
126578360,17000, 60 months,9.93,B,B2,Senior Brand Director,2 years,RENT,150000,18-Jan,Current,home_improvement,NY,785
47191444,15350, 60 months,22.99,F,F1,Medical Assistant ,6 years,RENT,35000,15-May,Fully Paid,debt_consolidation,MN,680
48635137,12000, 60 months,16.99,D,D3,pig technician,3 years,RENT,35000,15-May,Charged Off,debt_consolidation,MN,660
48354183,10000, 36 months,5.93,A,A1,Associate Executive Director,8 years,RENT,83000,15-May,Fully Paid,debt_consolidation,CA,715
106509414,12000, 60 months,14.99,C,C4,Teach,4 years,RENT,55000,17-May,Current,credit_card,CA,675
138543681,24000, 60 months,20.89,D,D4,Foreman - plumber,4 years,MORTGAGE,110000,18-Aug,Current,credit_card,CA,670
114226581,8000, 36 months,10.42,B,B3,Event Manager,4 years,RENT,57000,17-Aug,Charged Off,debt_consolidation,OH,675
107679478,10000, 60 months,12.74,C,C1,Receptionist,6 years,RENT,66777,17-May,Fully Paid,credit_card,CA,670
48565624,5000, 36 months,7.89,A,A5,Internet Sales,1 year,RENT,45000,15-May,Fully Paid,debt_consolidation,TX,705
127185465,15000, 60 months,16.02,C,C5,Staff Research Associate,5 years,RENT,42000,18-Feb,Late (31-120 days),debt_consolidation,CA,680
60784465,3375, 36 months,14.65,C,C5,Service Manager,1 year,RENT,37000,15-Oct,Fully Paid,medical,TX,675
73764081,15000, 36 months,9.75,B,B3,supervisor,10+ years,MORTGAGE,59000,16-Mar,Fully Paid,debt_consolidation,MI,690
138668486,13000, 36 months,14.47,C,C2,MASTER TECHNOLOGIST ,10+ years,MORTGAGE,104000,18-Aug,Fully Paid,debt_consolidation,NY,690
43469882,32000, 60 months,12.29,C,C1,V.P. Business Development,3 years,MORTGAGE,190000,15-Mar,Fully Paid,debt_consolidation,CO,720
128663525,25000, 60 months,17.09,D,D1,A/P Specialist,10+ years,RENT,40032.56,18-Feb,Current,credit_card,PA,720
73884141,24500, 60 months,7.89,A,A5,Bank Auditor,5 years,MORTGAGE,135000,16-Mar,Fully Paid,credit_card,TX,745
138878744,30000, 60 months,10.47,B,B2,Programmer ,3 years,MORTGAGE,120000,18-Aug,Current,medical,WA,755
112029208,13800, 36 months,9.44,B,B1,Registered Nurse,< 1 year,RENT,50000,17-Jun,Fully Paid,debt_consolidation,TX,700
118165897,37000, 60 months,19.03,D,D3,Supervisor,< 1 year,RENT,22370,17-Sep,Current,credit_card,OH,700
65792175,24000, 36 months,7.89,A,A5,Financial Planner,8 years,MORTGAGE,200000,15-Nov,Fully Paid,debt_consolidation,NY,710
42297156,17275, 36 months,13.99,C,C4,Senior Tech,9 years,RENT,54000,15-Mar,Charged Off,debt_consolidation,CA,665
57326933,12000, 36 months,8.18,B,B1,Electrician (facilities),2 years,MORTGAGE,44000,15-Aug,Fully Paid,home_improvement,MD,680
72564796,35000, 36 months,15.31,C,C5,President,2 years,RENT,400500,16-Feb,Charged Off,small_business,IL,665
63516380,11100, 36 months,13.18,C,C3,Engineer,3 years,MORTGAGE,97000,15-Nov,Fully Paid,other,NC,695
62399131,15900, 60 months,17.57,D,D4,Laborer,3 years,OWN,52000,15-Oct,Charged Off,other,NY,705
75498339,10000, 36 months,7.39,A,A4,bulk driver,10+ years,MORTGAGE,65000,16-Mar,Fully Paid,debt_consolidation,CA,660
126315992,35000, 36 months,6.08,A,A2,Sr. Developer,2 years,MORTGAGE,353000,18-Jan,Fully Paid,debt_consolidation,NV,750
40385456,20000, 60 months,10.49,B,B3,Criminal Investigator,10+ years,MORTGAGE,80000,15-Feb,Current,debt_consolidation,TN,730
140761794,10000, 36 months,7.84,A,A4,Assistant principal ,10+ years,MORTGAGE,70000,18-Sep,Current,credit_card,AZ,710
65785638,28000, 36 months,7.89,A,A5,Acting SUL,1 year,MORTGAGE,91960,15-Nov,Charged Off,credit_card,MD,695
135160062,23000, 60 months,21.85,D,D5,Parts sales rep.,9 years,MORTGAGE,50000,18-Jul,Late (31-120 days),debt_consolidation,FL,695
55210839,25000, 60 months,7.89,A,A5,Vice President,4 years,MORTGAGE,113000,15-Jul,Fully Paid,credit_card,FL,770
46245401,11700, 36 months,13.99,C,C4,Supervisor,8 years,OWN,51600,15-Apr,Charged Off,debt_consolidation,TX,670
66004372,19000, 60 months,11.99,C,C1,Maintenance Worker 3,10+ years,MORTGAGE,52000,15-Dec,Fully Paid,debt_consolidation,MD,715
72512465,20000, 36 months,12.99,C,C2,Budget Administrator,10+ years,OWN,70000,16-Feb,Fully Paid,credit_card,MN,675
119703826,6300, 36 months,11.99,B,B5,Director of Clinical Services,10+ years,RENT,96000,17-Sep,Fully Paid,debt_consolidation,WA,720
116683176,10000, 36 months,12.62,C,C1,school safety agent,3 years,RENT,40000,17-Aug,Current,credit_card,NY,690
